condition_id_norm,label,drug_set
HP:0002791,0,"['CHEBI:4470', 'CHEBI:85537']"
HP:0012735,1,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0000755,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0005002,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0005027,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0005041,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0005044,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0005249,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0005267,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0010138,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0021259,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0100470,0,"['CHEBI:4470', 'CHEBI:85537']"
UMLS:C0521587,0,"['CHEBI:4470', 'CHEBI:85537']"
UMLS:C1623040,0,"['CHEBI:4470', 'CHEBI:85537']"
UMLS:C5707743,0,"['CHEBI:4470', 'CHEBI:85537']"
MONDO:0005607,1,"['CHEBI:4470', 'UNII:S3V868548T']"
MONDO:0025598,1,"['CHEBI:4470', 'UNII:S3V868548T']"
UMLS:C0877664,1,"['CHEBI:4514', 'CHEBI:6717']"
MONDO:0005155,1,"['CHEBI:45409', 'CHEBI:63580', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']"
MONDO:0005388,1,"['CHEBI:45409', 'CHEBI:63580', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']"
UMLS:C4049393,1,"['CHEBI:45409', 'CHEBI:63580', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']"
MONDO:0005388,1,"['CHEBI:45409', 'CHEBI:63580', 'CHEBI:85183', 'UNII:OU2YM37K86']"
MONDO:0005109,1,"['CHEBI:45409', 'CHEBI:63621']"
MONDO:0005414,1,"['CHEBI:45409', 'CHEBI:63628']"
MONDO:0005155,1,"['CHEBI:45409', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']"
MONDO:0005388,1,"['CHEBI:45409', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']"
UMLS:C4049394,1,"['CHEBI:45409', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']"
MONDO:0005149,0,"['CHEBI:45409', 'CHEBI:9139']"
MONDO:0004981,1,"['CHEBI:4551', 'CHEBI:8214']"
CHEBI:4027,1,"['CHEBI:45863', 'CHEBI:4672', 'UNII:5384HK7574']"
MONDO:0005097,0,"['CHEBI:45863', 'CHEBI:50924']"
MONDO:0002974,1,"['CHEBI:45863', 'CHEBI:63632', 'UNII:2S9ZZM9Q9V']"
MONDO:0004992,1,"['CHEBI:45863', 'CHEBI:63632', 'UNII:2S9ZZM9Q9V']"
UMLS:C0278579,1,"['CHEBI:45863', 'CHEBI:63632', 'UNII:2S9ZZM9Q9V']"
MONDO:0001944,1,"['CHEBI:45863', 'UNII:2S9ZZM9Q9V']"
UMLS:C0278488,1,"['CHEBI:45863', 'UNII:2S9ZZM9Q9V']"
MONDO:0007254,1,"['CHEBI:45863', 'UNII:52CMI0WC3Y']"
CHEBI:4027,1,"['CHEBI:45863', 'UNII:5384HK7574']"
MONDO:0022653,1,"['CHEBI:45863', 'UNII:5384HK7574']"
EFO:0006911,1,"['CHEBI:45863', 'UNII:D99YVK4L0X']"
MONDO:0002307,1,"['CHEBI:45924', 'CHEBI:8310']"
MONDO:0005113,1,"['CHEBI:45924', 'CHEBI:8310']"
MONDO:0006668,1,"['CHEBI:45924', 'CHEBI:8310']"
UMLS:C0015404,1,"['CHEBI:45924', 'CHEBI:8310']"
HP:0000952,0,"['CHEBI:45924', 'CHEBI:88258']"
HP:0001410,0,"['CHEBI:45924', 'CHEBI:88258']"
HP:0011037,0,"['CHEBI:45924', 'CHEBI:88258']"
HP:0011105,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0000755,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0001117,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0001609,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0001700,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0001761,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0002049,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0002476,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0003664,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0003785,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0004652,1,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0004670,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0005009,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0005230,1,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0005504,1,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0008294,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0015909,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0016242,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0016474,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0017123,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0018229,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0019142,0,"['CHEBI:45924', 'CHEBI:88258']"
MONDO:0100338,1,"['CHEBI:45924', 'CHEBI:88258']"
UMLS:C0472387,0,"['CHEBI:45924', 'CHEBI:88258']"
UMLS:C0729525,1,"['CHEBI:45924', 'CHEBI:88258']"
UMLS:C0860551,0,"['CHEBI:45924', 'CHEBI:88258']"
UMLS:C0919924,0,"['CHEBI:45924', 'CHEBI:88258']"
UMLS:C1261959,1,"['CHEBI:45924', 'CHEBI:88258']"
UMLS:C1623040,0,"['CHEBI:45924', 'CHEBI:88258']"
UMLS:C2363723,1,"['CHEBI:45924', 'CHEBI:88258']"
UMLS:C3544325,1,"['CHEBI:45924', 'CHEBI:88258']"
CHEBI:45924,0,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0000755,0,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0001106,0,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0001860,0,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0003778,1,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0005441,1,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0005570,0,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0005662,1,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0015766,1,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0017776,1,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0019121,1,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0019345,1,"['CHEBI:45924', 'CHEBI:9332']"
MONDO:0100338,1,"['CHEBI:45924', 'CHEBI:9332']"
UMLS:C0151763,0,"['CHEBI:45924', 'CHEBI:9332']"
UMLS:C0856695,1,"['CHEBI:45924', 'CHEBI:9332']"
UMLS:C1623040,0,"['CHEBI:45924', 'CHEBI:9332']"
HP:0000989,1,"['CHEBI:46081', 'CHEBI:6923']"
MONDO:0002406,1,"['CHEBI:46081', 'CHEBI:6923']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:4636']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209']"
MONDO:0005271,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209']"
MONDO:0005324,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209']"
UMLS:C0037195,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209', 'CHEBI:5551']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209', 'CHEBI:5551']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:8093']"
HP:0100607,1,"['CHEBI:46195', 'CHEBI:4909']"
MONDO:0005306,1,"['CHEBI:46195', 'CHEBI:4909']"
MONDO:0005393,1,"['CHEBI:46195', 'CHEBI:4909']"
MONDO:0005578,1,"['CHEBI:46195', 'CHEBI:4909']"
MONDO:0008383,1,"['CHEBI:46195', 'CHEBI:4909']"
NCIT:C3244,1,"['CHEBI:46195', 'CHEBI:4909']"
NCIT:C34887,1,"['CHEBI:46195', 'CHEBI:4909']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:51209']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:51209']"
HP:0012531,1,"['CHEBI:46195', 'CHEBI:51209']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:51209']"
MONDO:0005812,1,"['CHEBI:46195', 'CHEBI:51209']"
MONDO:0005961,1,"['CHEBI:46195', 'CHEBI:51209']"
UMLS:C0264222,1,"['CHEBI:46195', 'CHEBI:51209']"
UMLS:C0264222,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:52010']"
UMLS:C0264222,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:52010', 'CHEBI:94607']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']"
HP:0012531,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']"
HP:0025095,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']"
MONDO:0011786,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']"
UMLS:C3257803,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']"
MONDO:0005812,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:84116']"
UMLS:C0264222,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:84116']"
UMLS:C0949070,1,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:84116']"
MONDO:0005271,1,"['CHEBI:46195', 'CHEBI:52010']"
MONDO:0005324,1,"['CHEBI:46195', 'CHEBI:52010']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:52010']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551', 'CHEBI:8093']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551', 'CHEBI:8093']"
MONDO:0005812,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551', 'CHEBI:8093']"
UMLS:C0852402,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551', 'CHEBI:8093']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:64733', 'CHEBI:8093']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:64733', 'CHEBI:8093']"
HP:0025095,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:64733', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:64733', 'CHEBI:8093']"
MONDO:0025598,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:64733', 'CHEBI:8093']"
UMLS:C0852402,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:64733', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:73237', 'CHEBI:8093']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0005812,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0005961,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0011786,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0024355,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093', 'CHEBI:94607']"
UMLS:C0264222,1,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:94607']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:52010', 'UNII:R3O80H60KX']"
UMLS:C0264222,1,"['CHEBI:46195', 'CHEBI:52010', 'UNII:R3O80H60KX']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:6762', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:6762', 'CHEBI:8093']"
MONDO:0005812,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:6762', 'CHEBI:8093']"
UMLS:C0264222,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:6762', 'CHEBI:8093']"
HP:0001742,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
HP:0002027,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
HP:0033050,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
MONDO:0005002,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
MONDO:0005812,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
MONDO:0025598,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
NCIT:C26921,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
UMLS:C0741789,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
UMLS:C0852402,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
UMLS:C0854118,1,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']"
UMLS:C0278139,1,"['CHEBI:46195', 'CHEBI:5779']"
UMLS:C0278140,1,"['CHEBI:46195', 'CHEBI:5779']"
UMLS:C0234251,1,"['CHEBI:46195', 'CHEBI:5855']"
UMLS:C0278140,1,"['CHEBI:46195', 'CHEBI:5855', 'CHEBI:7476', 'CHEBI:7852']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:6456']"
HP:0012531,1,"['CHEBI:46195', 'CHEBI:6456']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:6538', 'CHEBI:8093']"
MONDO:0004169,1,"['CHEBI:46195', 'CHEBI:6762', 'UNII:FZG87K1MQ6']"
HP:0002487,1,"['CHEBI:46195', 'CHEBI:6832']"
NCIT:C27003,1,"['CHEBI:46195', 'CHEBI:75722']"
HP:0100607,1,"['CHEBI:46195', 'CHEBI:76128']"
MONDO:0005578,1,"['CHEBI:46195', 'CHEBI:76128']"
MONDO:0008383,1,"['CHEBI:46195', 'CHEBI:76128']"
NCIT:C3244,1,"['CHEBI:46195', 'CHEBI:76128']"
NCIT:C34887,1,"['CHEBI:46195', 'CHEBI:76128']"
HP:0001373,1,"['CHEBI:46195', 'CHEBI:7789']"
HP:0002487,1,"['CHEBI:46195', 'CHEBI:7789']"
HP:0003326,1,"['CHEBI:46195', 'CHEBI:7789']"
HP:0012228,1,"['CHEBI:46195', 'CHEBI:7789']"
MONDO:0005546,1,"['CHEBI:46195', 'CHEBI:7789']"
MONDO:0021167,1,"['CHEBI:46195', 'CHEBI:7789']"
UMLS:C0038045,1,"['CHEBI:46195', 'CHEBI:7789']"
UMLS:C0043145,1,"['CHEBI:46195', 'CHEBI:7789']"
UMLS:C0410256,1,"['CHEBI:46195', 'CHEBI:7789']"
UMLS:C1736180,1,"['CHEBI:46195', 'CHEBI:7789']"
UMLS:C0278138,1,"['CHEBI:46195', 'CHEBI:7982']"
UMLS:C0278139,1,"['CHEBI:46195', 'CHEBI:7982']"
HP:0001945,1,"['CHEBI:46195', 'CHEBI:8069']"
HP:0002027,1,"['CHEBI:46195', 'CHEBI:8069']"
HP:0002373,1,"['CHEBI:46195', 'CHEBI:8069']"
MONDO:0005709,1,"['CHEBI:46195', 'CHEBI:8093']"
HP:0012531,1,"['CHEBI:46195', 'CHEBI:94557']"
HP:0012531,1,"['CHEBI:46195', 'CHEBI:9609']"
HP:0002027,1,"['CHEBI:46195', 'CHEBI:9654']"
HP:0002373,1,"['CHEBI:46195', 'PUBCHEM.COMPOUND:854498']"
HP:0100607,1,"['CHEBI:46195', 'UNII:FZG87K1MQ6']"
MONDO:0004169,1,"['CHEBI:46195', 'UNII:FZG87K1MQ6']"
MONDO:0001574,1,"['CHEBI:4630', 'CHEBI:4631']"
MONDO:0008638,1,"['CHEBI:4630', 'CHEBI:4631']"
HP:0025017,1,"['CHEBI:4631', 'DRUGBANK:DB14586']"
MONDO:0000945,1,"['CHEBI:4631', 'DRUGBANK:DB14586']"
UMLS:C4721579,1,"['CHEBI:46345', 'UNII:2S9ZZM9Q9V']"
MONDO:0010150,1,"['CHEBI:46345', 'UNII:DPT0O3T46P']"
UMLS:C0744619,1,"['CHEBI:46345', 'UNII:DPT0O3T46P']"
CHEBI:33364,1,"['CHEBI:46345', 'UNII:PQX0D8J21J']"
HP:0001742,1,"['CHEBI:4636', 'CHEBI:51209']"
HP:0012735,1,"['CHEBI:4636', 'CHEBI:51209']"
HP:0012735,1,"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:77032']"
HP:0031245,1,"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:77032']"
MONDO:0001491,1,"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:77032']"
MONDO:0003781,1,"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:77032']"
UMLS:C0577662,1,"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:77032']"
HP:0012735,1,"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:85537', 'CHEBI:94484']"
UMLS:C0549313,1,"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:85537', 'CHEBI:94484']"
UMLS:C0700184,1,"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:85537', 'CHEBI:94484']"
UMLS:C0235162,1,"['CHEBI:4636', 'CHEBI:5855']"
MONDO:0005326,1,"['CHEBI:4636', 'CHEBI:6456']"
MONDO:0007831,1,"['CHEBI:4636', 'CHEBI:6456']"
UMLS:C0021564,1,"['CHEBI:4636', 'CHEBI:6456']"
MONDO:0005441,1,"['CHEBI:4636', 'CHEBI:7470']"
MONDO:0005551,1,"['CHEBI:4636', 'CHEBI:7470']"
MONDO:0011786,1,"['CHEBI:4636', 'CHEBI:7470']"
UMLS:C0239093,1,"['CHEBI:4636', 'CHEBI:7470']"
HP:0000989,1,"['CHEBI:4636', 'CHEBI:8093']"
HP:0001742,1,"['CHEBI:4636', 'CHEBI:8093']"
HP:0012735,1,"['CHEBI:4636', 'CHEBI:8093']"
HP:0025095,1,"['CHEBI:4636', 'CHEBI:8093']"
MONDO:0005324,1,"['CHEBI:4636', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:4636', 'CHEBI:8093']"
UMLS:C0152029,1,"['CHEBI:4636', 'CHEBI:8093']"
UMLS:C3257803,1,"['CHEBI:4636', 'CHEBI:8093']"
UMLS:C0409679,1,"['CHEBI:465284', 'UNII:129L90A25N']"
MONDO:0007079,0,"['CHEBI:4659', 'CHEBI:6909']"
MONDO:0008315,1,"['CHEBI:4672', 'CHEBI:8382']"
MONDO:0005233,1,"['CHEBI:4672', 'CHEBI:85164']"
MONDO:0024883,1,"['CHEBI:4672', 'PUBCHEM.COMPOUND:91820602', 'UNII:5384HK7574', 'UNII:K16AIQ8CTM']"
CHEBI:4027,1,"['CHEBI:4672', 'UNII:5384HK7574']"
MONDO:0024883,1,"['CHEBI:4672', 'UNII:5384HK7574']"
MONDO:0024883,1,"['CHEBI:4672', 'UNII:5384HK7574', 'UNII:K16AIQ8CTM']"
UMLS:C0242656,1,"['CHEBI:4672', 'UNII:D99YVK4L0X']"
UMLS:C4727179,1,"['CHEBI:4672', 'UNII:X05U0N2RCO']"
MONDO:0025598,1,"['CHEBI:46859', 'CHEBI:6456', 'UNII:FGL3685T2X']"
HP:0000155,1,"['CHEBI:46859', 'DRUGBANK:DB15794']"
MONDO:0002508,1,"['CHEBI:46859', 'DRUGBANK:DB15794']"
MONDO:0005076,1,"['CHEBI:46859', 'DRUGBANK:DB15794']"
MONDO:0006723,1,"['CHEBI:46859', 'DRUGBANK:DB15794']"
MONDO:0043653,1,"['CHEBI:46859', 'DRUGBANK:DB15794']"
UMLS:C0234251,1,"['CHEBI:46859', 'DRUGBANK:DB15794']"
MONDO:0001792,1,"['CHEBI:4702', 'CHEBI:9599']"
UMLS:C3888488,1,"['CHEBI:4708', 'CHEBI:5062']"
MONDO:0018019,1,"['CHEBI:4735', 'CHEBI:64198']"
EFO:0009573,1,"['CHEBI:47381', 'CHEBI:50275']"
MONDO:0001056,1,"['CHEBI:47381', 'CHEBI:63610']"
HP:0001945,1,"['CHEBI:47381', 'CHEBI:6456']"
HP:0002829,1,"['CHEBI:47381', 'CHEBI:6456']"
HP:0003326,1,"['CHEBI:47381', 'CHEBI:6456']"
HP:0012531,1,"['CHEBI:47381', 'CHEBI:6456']"
HP:0032510,1,"['CHEBI:47381', 'CHEBI:6456']"
MONDO:0005393,1,"['CHEBI:47381', 'CHEBI:6456']"
MONDO:0005554,1,"['CHEBI:47381', 'CHEBI:6456']"
MONDO:0005578,1,"['CHEBI:47381', 'CHEBI:6456']"
MONDO:0008136,1,"['CHEBI:47381', 'CHEBI:6456']"
MONDO:0008383,1,"['CHEBI:47381', 'CHEBI:6456']"
MONDO:0021167,1,"['CHEBI:47381', 'CHEBI:6456']"
NCIT:C3137,1,"['CHEBI:47381', 'CHEBI:6456']"
UMLS:C0423673,1,"['CHEBI:47381', 'CHEBI:6456']"
UMLS:C0751371,1,"['CHEBI:47381', 'CHEBI:6456']"
MONDO:0005091,1,"['CHEBI:47381', 'CHEBI:75722']"
NCIT:C3244,1,"['CHEBI:47381', 'CHEBI:7789']"
NCIT:C34887,1,"['CHEBI:47381', 'CHEBI:7789']"
UBERON:0001130,1,"['CHEBI:47381', 'CHEBI:7789']"
UMLS:C0278147,1,"['CHEBI:47381', 'CHEBI:7789']"
HP:0100607,1,"['CHEBI:47381', 'CHEBI:8768']"
MONDO:0005306,1,"['CHEBI:47381', 'CHEBI:8768']"
MONDO:0005393,1,"['CHEBI:47381', 'CHEBI:8768']"
MONDO:0005578,1,"['CHEBI:47381', 'CHEBI:8768']"
MONDO:0008383,1,"['CHEBI:47381', 'CHEBI:8768']"
NCIT:C3137,1,"['CHEBI:47381', 'CHEBI:8768']"
NCIT:C3244,1,"['CHEBI:47381', 'CHEBI:8768']"
NCIT:C34887,1,"['CHEBI:47381', 'CHEBI:8768']"
MONDO:0005306,1,"['CHEBI:47381', 'CHEBI:8776', 'DRUGBANK:DB11131']"
MONDO:0005578,1,"['CHEBI:47381', 'CHEBI:8776', 'DRUGBANK:DB11131']"
MONDO:0008383,1,"['CHEBI:47381', 'CHEBI:8776', 'DRUGBANK:DB11131']"
HP:0002487,1,"['CHEBI:47381', 'CHEBI:94557']"
HP:0012531,1,"['CHEBI:47381', 'CHEBI:94557']"
MONDO:0005578,1,"['CHEBI:47381', 'CHEBI:94557']"
MONDO:0019735,1,"['CHEBI:47381', 'CHEBI:94557']"
NCIT:C34887,1,"['CHEBI:47381', 'CHEBI:94557']"
UMLS:C0423673,1,"['CHEBI:47381', 'CHEBI:94557']"
UMLS:C0699896,1,"['CHEBI:47381', 'CHEBI:94557']"
UMLS:C0740418,1,"['CHEBI:47381', 'CHEBI:94557']"
UMLS:C1611174,1,"['CHEBI:47381', 'CHEBI:94557']"
UMLS:C0234251,1,"['CHEBI:47381', 'CHEBI:9654']"
MONDO:0002508,1,"['CHEBI:47381', 'CHEBI:9667']"
MONDO:0005318,1,"['CHEBI:47381', 'CHEBI:9667']"
MONDO:0006723,1,"['CHEBI:47381', 'CHEBI:9667']"
MONDO:0021245,1,"['CHEBI:47381', 'CHEBI:9667']"
MONDO:0043923,1,"['CHEBI:47381', 'CHEBI:9667']"
MONDO:0021839,1,"['CHEBI:474053', 'CHEBI:6456']"
HP:0000969,1,"['CHEBI:47426', 'CHEBI:9671']"
HP:0001541,1,"['CHEBI:47426', 'CHEBI:9671']"
MONDO:0005044,1,"['CHEBI:47426', 'CHEBI:9671']"
UMLS:C0851300,1,"['CHEBI:47426', 'CHEBI:9671']"
MONDO:0000879,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0001405,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0001461,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0002406,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0004678,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0004980,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0005609,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0005859,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0006552,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0006816,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0015798,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0021340,1,"['CHEBI:4754', 'CHEBI:9667']"
MONDO:0024268,1,"['CHEBI:4754', 'CHEBI:9667']"
NCIT:C3137,1,"['CHEBI:4754', 'CHEBI:9667']"
UMLS:C0863090,1,"['CHEBI:4754', 'CHEBI:9667']"
UMLS:C1112209,1,"['CHEBI:478164', 'CHEBI:6909']"
MONDO:0100338,1,"['CHEBI:478164', 'UNII:80VUN7L00C']"
MONDO:0005044,1,"['CHEBI:4784', 'CHEBI:5778']"
UMLS:C1802373,0,"['CHEBI:4784', 'CHEBI:601027']"
MONDO:0005044,1,"['CHEBI:4784', 'CHEBI:7582']"
MONDO:0005468,1,"['CHEBI:4784', 'CHEBI:7582']"
MONDO:0005578,1,"['CHEBI:47977', 'CHEBI:6456']"
MONDO:0005044,1,"['CHEBI:4814', 'CHEBI:5778']"
UMLS:C0862906,1,"['CHEBI:4814', 'CHEBI:5778']"
HP:0033050,1,"['CHEBI:48213', 'CHEBI:48220']"
MONDO:0001786,1,"['CHEBI:48213', 'CHEBI:48220']"
MONDO:0002258,1,"['CHEBI:48213', 'CHEBI:48220']"
MONDO:0002508,1,"['CHEBI:48213', 'CHEBI:48220']"
MONDO:0004777,1,"['CHEBI:48213', 'CHEBI:48220']"
MONDO:0005318,1,"['CHEBI:48213', 'CHEBI:48220']"
MONDO:0006723,1,"['CHEBI:48213', 'CHEBI:48220']"
MONDO:0021245,1,"['CHEBI:48213', 'CHEBI:48220']"
UMLS:C0555971,1,"['CHEBI:48213', 'CHEBI:48220']"
UMLS:C0729771,1,"['CHEBI:48213', 'CHEBI:48220']"
HP:0002027,1,"['CHEBI:48213', 'CHEBI:48220', 'CHEBI:6456']"
HP:0033050,1,"['CHEBI:48213', 'CHEBI:48220', 'CHEBI:6456']"
NCIT:C50748,1,"['CHEBI:48213', 'CHEBI:48220', 'CHEBI:6456']"
UMLS:C0522613,1,"['CHEBI:4822', 'CHEBI:64318']"
