primary_drug_id_norm,secondary_drug_id_norm,condition_id_norm
['CHEBI:291342'],['CHEBI:50730'],MONDO:0011786
['CHEBI:291342'],['CHEBI:51209'],CHEBI:7862
['CHEBI:291342'],['CHEBI:51209'],HP:0001742
['CHEBI:291342'],"['CHEBI:5855', 'CHEBI:8093']",HP:0001742
['CHEBI:291342'],"['CHEBI:5855', 'CHEBI:8093']",MONDO:0005324
['CHEBI:291342'],"['CHEBI:5855', 'CHEBI:8093']",MONDO:0005709
['CHEBI:291342'],"['CHEBI:5855', 'CHEBI:8093']",MONDO:0005812
['CHEBI:291342'],"['CHEBI:5855', 'CHEBI:8093']",MONDO:0005961
['CHEBI:291342'],"['CHEBI:5855', 'CHEBI:8093']",MONDO:0006004
['CHEBI:291342'],"['CHEBI:5855', 'CHEBI:8093']",UMLS:C0152029
['CHEBI:291342'],"['CHEBI:5855', 'CHEBI:8093']",UMLS:C0948349
['CHEBI:291342'],"['CHEBI:7476', 'CHEBI:8093']",HP:0001742
['CHEBI:291342'],"['CHEBI:7476', 'CHEBI:8093']",MONDO:0005961
['CHEBI:291342'],['CHEBI:8093'],HP:0001742
['CHEBI:29377'],['CHEBI:3508'],UMLS:C4727977
['CHEBI:2948'],['CHEBI:4031'],UMLS:C0238217
['CHEBI:2948'],['CHEBI:4031'],UMLS:C0340530
['CHEBI:2948'],['CHEBI:4031'],UMLS:C0400968
['CHEBI:2950'],['CHEBI:5134'],HP:0000989
['CHEBI:2950'],['CHEBI:5134'],HP:0001742
['CHEBI:2950'],['CHEBI:5134'],HP:0025095
['CHEBI:2950'],['CHEBI:5134'],HP:0410321
['CHEBI:2950'],['CHEBI:5134'],HP:0410324
['CHEBI:2950'],['CHEBI:5134'],MONDO:0005091
['CHEBI:2950'],['CHEBI:5134'],MONDO:0005324
['CHEBI:2950'],['CHEBI:5134'],MONDO:0005709
['CHEBI:2950'],['CHEBI:5134'],MONDO:0011786
['CHEBI:2950'],['CHEBI:5134'],UMLS:C1096734
['CHEBI:2955'],['CHEBI:575568'],MONDO:0005661
['CHEBI:2955'],['CHEBI:575568'],UMLS:C5201148
['CHEBI:29708'],['CHEBI:31608'],UMLS:C0235950
['CHEBI:29708'],['CHEBI:31608'],UMLS:C0240066
['CHEBI:3001'],['CHEBI:3764'],MONDO:0024268
['CHEBI:3001'],['CHEBI:7507'],MONDO:0002406
['CHEBI:3001'],['CHEBI:7507'],MONDO:0004980
['CHEBI:3001'],['CHEBI:7507'],MONDO:0005480
['CHEBI:3001'],['CHEBI:7507'],MONDO:0006525
['CHEBI:3001'],['CHEBI:7507'],MONDO:0021340
['CHEBI:3001'],['CHEBI:7507'],UMLS:C0086196
['CHEBI:3001'],['CHEBI:7507'],UMLS:C0234913
['CHEBI:3001'],['CHEBI:7507'],UMLS:C0263443
['CHEBI:3011'],['CHEBI:5778'],MONDO:0005044
['CHEBI:3013'],['CHEBI:7444'],MONDO:0005044
['CHEBI:30136'],"['CHEBI:31793', 'CHEBI:32139', 'CHEBI:3311', 'CHEBI:33130', 'CHEBI:6637', 'CHEBI:8776', 'UNII:3A3U0GI71G', 'UNII:6M3P64V0NC', 'UNII:6V88E24N5T', 'UNII:F92V3S521O', 'UNII:FML8G1U0Y3']",MONDO:0001126
['CHEBI:30136'],"['CHEBI:31793', 'CHEBI:32139', 'CHEBI:3311', 'CHEBI:33130', 'CHEBI:6637', 'CHEBI:8776', 'UNII:3A3U0GI71G', 'UNII:6M3P64V0NC', 'UNII:6V88E24N5T', 'UNII:F92V3S521O', 'UNII:FML8G1U0Y3']",MONDO:0019610
['CHEBI:30136'],"['CHEBI:31793', 'CHEBI:32139', 'CHEBI:3311', 'CHEBI:33130', 'CHEBI:6637', 'CHEBI:8776', 'UNII:3A3U0GI71G', 'UNII:6M3P64V0NC', 'UNII:6V88E24N5T', 'UNII:F92V3S521O', 'UNII:FML8G1U0Y3']",UMLS:C0267055
['CHEBI:3023'],['CHEBI:40279'],HP:0002149
['CHEBI:3023'],['CHEBI:40279'],MONDO:0005393
['CHEBI:30314'],['CHEBI:31897'],MONDO:0005148
['CHEBI:30314'],"['CHEBI:6801', 'CHEBI:8228']",MONDO:0005148
['CHEBI:30314'],['CHEBI:8228'],UMLS:C0271685
['CHEBI:30314'],['CHEBI:8228'],UMLS:C1802373
['CHEBI:30745'],['CHEBI:30746'],HP:0001987
['CHEBI:30746'],['CHEBI:34981'],HP:0012531
['CHEBI:30769'],"['CHEBI:30769', 'CHEBI:64733']",HP:0001996
['CHEBI:30769'],"['CHEBI:30769', 'CHEBI:64733']",MONDO:0001909
['CHEBI:30769'],"['CHEBI:30769', 'CHEBI:64733']",MONDO:0005393
['CHEBI:30769'],"['CHEBI:30769', 'CHEBI:64733']",MONDO:0008171
['CHEBI:30769'],"['CHEBI:31206', 'CHEBI:4046', 'CHEBI:46195']",HP:0001945
['CHEBI:30769'],"['CHEBI:31206', 'CHEBI:4470', 'CHEBI:4636']",HP:0012735
['CHEBI:30769'],"['CHEBI:31206', 'CHEBI:4470', 'CHEBI:4636', 'CHEBI:5551', 'PUBCHEM.COMPOUND:4786']",HP:0012735
['CHEBI:30769'],"['CHEBI:31206', 'CHEBI:4470', 'CHEBI:4636', 'CHEBI:5551', 'PUBCHEM.COMPOUND:4786']",MONDO:0005709
['CHEBI:30769'],"['CHEBI:31206', 'CHEBI:52010', 'CHEBI:8093']",HP:0012735
['CHEBI:30769'],"['CHEBI:31206', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0004979
['CHEBI:30769'],"['CHEBI:31206', 'CHEBI:52010', 'CHEBI:8093']",UBERON:0016552
['CHEBI:30769'],"['CHEBI:4470', 'CHEBI:4636']",HP:0012735
['CHEBI:30769'],"['CHEBI:4470', 'CHEBI:4636']",MONDO:0001491
['CHEBI:30769'],"['CHEBI:4470', 'CHEBI:4636']",MONDO:0005271
['CHEBI:30769'],"['CHEBI:4470', 'CHEBI:4636']",MONDO:0005607
['CHEBI:30769'],"['CHEBI:4470', 'CHEBI:4636']",UMLS:C0577662
['CHEBI:30769'],"['CHEBI:4470', 'CHEBI:52010', 'CHEBI:5551']",HP:0012735
['CHEBI:30769'],"['CHEBI:4470', 'CHEBI:52010', 'CHEBI:5551']",MONDO:0005607
['CHEBI:30769'],"['CHEBI:4470', 'CHEBI:52010', 'CHEBI:5551']",MONDO:0025598
['CHEBI:30769'],"['CHEBI:4636', 'CHEBI:5551']",MONDO:0001491
['CHEBI:30769'],"['CHEBI:4636', 'CHEBI:5551']",MONDO:0005709
['CHEBI:30769'],"['CHEBI:4636', 'CHEBI:5551']",UMLS:C0577662
['CHEBI:30769'],['CHEBI:64733'],MONDO:0001106
['CHEBI:30769'],['CHEBI:64733'],MONDO:0005393
['CHEBI:30769'],['CHEBI:64733'],MONDO:0006022
['CHEBI:30769'],['CHEBI:64733'],MONDO:0024306
['CHEBI:3077'],['CHEBI:3764'],DRUGBANK:DB10446
['CHEBI:3077'],['CHEBI:3764'],MONDO:0005984
['CHEBI:3077'],"['CHEBI:3764', 'CHEBI:7507']",MONDO:0002406
['CHEBI:3077'],['CHEBI:50749'],MONDO:0005083
['CHEBI:3077'],['CHEBI:50749'],MONDO:0009848
['CHEBI:3077'],['CHEBI:50749'],UMLS:C0263361
['CHEBI:3077'],['CHEBI:59477'],MONDO:0002406
['CHEBI:3077'],['CHEBI:59477'],MONDO:0005093
['CHEBI:3077'],['CHEBI:59477'],MONDO:0005230
['CHEBI:3077'],['CHEBI:59477'],MONDO:0021340
['CHEBI:3077'],['CHEBI:59477'],MONDO:0024268
['CHEBI:3077'],"['CHEBI:6456', 'CHEBI:7507', 'CHEBI:8310']",MONDO:0004795
['CHEBI:3077'],['CHEBI:74460'],NCIT:C3137
['CHEBI:3077'],['CHEBI:7507'],MONDO:0021666
['CHEBI:3077'],['CHEBI:7507'],MONDO:0025598
['CHEBI:3077'],['CHEBI:7507'],UMLS:C4551678
['CHEBI:3077'],['CHEBI:9327'],HP:0100534
['CHEBI:3077'],['CHEBI:9327'],MONDO:0001465
['CHEBI:3077'],['CHEBI:9327'],MONDO:0001718
['CHEBI:3077'],['CHEBI:9327'],MONDO:0003799
['CHEBI:3077'],['CHEBI:9327'],MONDO:0004768
['CHEBI:3077'],['CHEBI:9327'],MONDO:0004773
['CHEBI:3077'],['CHEBI:9327'],MONDO:0004902
['CHEBI:3077'],['CHEBI:9327'],MONDO:0005551
['CHEBI:3077'],['CHEBI:9327'],MONDO:0006814
['CHEBI:3077'],['CHEBI:9327'],UMLS:C4285790
['CHEBI:3077'],['CHEBI:9327'],UMLS:C4551678
['CHEBI:3082'],['CHEBI:8207'],MONDO:0001792
['CHEBI:3087'],['DRUGBANK:DB16536'],HP:0032674
['CHEBI:31174'],['CHEBI:3746'],MONDO:0011438
['CHEBI:31174'],"['CHEBI:3746', 'CHEBI:82405']",MONDO:0011438
['CHEBI:31174'],['CHEBI:42355'],MONDO:0011438
['CHEBI:31174'],['CHEBI:82405'],MONDO:0011438
['CHEBI:31206'],"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:8093']",HP:0012735
['CHEBI:31206'],"['CHEBI:3183', 'CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",HP:0001945
['CHEBI:31206'],"['CHEBI:3183', 'CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",MONDO:0005709
['CHEBI:31206'],"['CHEBI:3183', 'CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",UMLS:C0852402
['CHEBI:31206'],['CHEBI:4470'],HP:0012735
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:4636']",MONDO:0005709
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:4636']",UMLS:C0577662
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:4636', 'CHEBI:8093']",HP:0001742
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:4636', 'CHEBI:8093']",HP:0012735
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:4636', 'CHEBI:8093']",MONDO:0005709
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:51209', 'CHEBI:52010']",HP:0001742
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:51209', 'CHEBI:52010']",HP:0012735
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:52010']",HP:0012735
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:52010', 'PUBCHEM.COMPOUND:4786']",HP:0001742
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:52010', 'PUBCHEM.COMPOUND:4786']",HP:0012735
['CHEBI:31206'],"['CHEBI:4470', 'CHEBI:52010', 'UNII:61ZBX54883']",MONDO:0005709
['CHEBI:31206'],['CHEBI:4636'],HP:0012735
['CHEBI:31206'],"['CHEBI:4636', 'CHEBI:77032']",HP:0001742
['CHEBI:31206'],"['CHEBI:4636', 'CHEBI:77032']",HP:0025095
['CHEBI:31206'],"['CHEBI:4636', 'CHEBI:77032']",HP:0031245
['CHEBI:31206'],"['CHEBI:4636', 'CHEBI:77032']",UMLS:C0741789
['CHEBI:31206'],['CHEBI:52010'],HP:0012735
['CHEBI:31206'],"['CHEBI:52010', 'CHEBI:5551']",HP:0012735
['CHEBI:31206'],"['CHEBI:52010', 'CHEBI:5551']",HP:0031245
['CHEBI:31206'],"['CHEBI:52010', 'CHEBI:5551']",MONDO:0025598
['CHEBI:31206'],"['CHEBI:52010', 'CHEBI:5551']",UMLS:C0577662
['CHEBI:31206'],"['CHEBI:52010', 'CHEBI:85537']",HP:0012735
['CHEBI:31225'],['CHEBI:6456'],MONDO:0005441
['CHEBI:31225'],['CHEBI:8430'],HP:0030766
['CHEBI:31236'],['CHEBI:90930'],MONDO:0005090
['CHEBI:3125'],['CHEBI:34914'],MONDO:0002203
['CHEBI:3125'],['CHEBI:534'],MONDO:0002203
['CHEBI:3125'],['UNII:3FYP5M0IJX'],MONDO:0002203
['CHEBI:31264'],['UNII:877376V2XW'],HP:0000155
['CHEBI:31264'],['UNII:877376V2XW'],HP:0033050
['CHEBI:31264'],['UNII:877376V2XW'],MONDO:0001039
['CHEBI:31264'],['UNII:877376V2XW'],MONDO:0002508
['CHEBI:31264'],['UNII:877376V2XW'],MONDO:0006723
['CHEBI:31264'],['UNII:877376V2XW'],MONDO:0006771
['CHEBI:31264'],['UNII:877376V2XW'],UMLS:C0555971
['CHEBI:31264'],['UNII:877376V2XW'],UMLS:C0729771
['CHEBI:3127'],['CHEBI:5778'],MONDO:0005044
['CHEBI:31292'],"['CHEBI:31317', 'CHEBI:32234', 'CHEBI:6456']",HP:0012390
['CHEBI:31292'],"['CHEBI:31317', 'CHEBI:32234', 'CHEBI:6456']",UMLS:C0033775
['CHEBI:31292'],"['CHEBI:36560', 'DRUGBANK:DB15929']",MONDO:0004872
['CHEBI:31348'],['CHEBI:31941'],CHEBI:5971
['CHEBI:31348'],['CHEBI:4672'],UMLS:C0242656
['CHEBI:31348'],['CHEBI:49603'],MONDO:0007254
['CHEBI:31348'],['CHEBI:49603'],UMLS:C0278488
['CHEBI:31348'],['CHEBI:63605'],MONDO:0007254
['CHEBI:31348'],['CHEBI:63605'],UMLS:C0278488
['CHEBI:31348'],['CHEBI:72564'],MONDO:0005893
['CHEBI:31348'],['CHEBI:72564'],UMLS:C0242656
['CHEBI:31348'],"['UNII:234248D0HH', 'UNII:5384HK7574']",MONDO:0007254
['CHEBI:31348'],['UNII:5384HK7574'],UniProtKB:A0A8D1C1M1
['CHEBI:31355'],['CHEBI:4027'],UMLS:C0279779
['CHEBI:31355'],['CHEBI:45863'],MONDO:0005233
['CHEBI:31355'],['CHEBI:45863'],UMLS:C0278987
['CHEBI:31355'],"['CHEBI:45863', 'PUBCHEM.COMPOUND:91820602', 'UNII:2S9ZZM9Q9V', 'UNII:52CMI0WC3Y']",UMLS:C5395609
['CHEBI:31355'],"['CHEBI:45863', 'PUBCHEM.COMPOUND:91820602', 'UNII:52CMI0WC3Y']",UMLS:C5395609
['CHEBI:31355'],"['CHEBI:45863', 'UNII:28X28X9OKV']",MONDO:0007915
['CHEBI:31355'],"['CHEBI:45863', 'UNII:2S9ZZM9Q9V']",MONDO:0002158
['CHEBI:31355'],"['CHEBI:45863', 'UNII:2S9ZZM9Q9V']",MONDO:0005233
['CHEBI:31355'],"['CHEBI:45863', 'UNII:2S9ZZM9Q9V']",MONDO:0008170
['CHEBI:31355'],"['CHEBI:45863', 'UNII:2S9ZZM9Q9V']",MONDO:0056806
['CHEBI:31355'],"['CHEBI:45863', 'UNII:2S9ZZM9Q9V']",UMLS:C0861873
['CHEBI:31355'],"['CHEBI:45863', 'UNII:2S9ZZM9Q9V', 'UNII:52CMI0WC3Y']",UMLS:C5395609
['CHEBI:31355'],"['CHEBI:45863', 'UNII:52CMI0WC3Y']",UMLS:C5395609
['CHEBI:31355'],"['CHEBI:45863', 'UNII:DPT0O3T46P']",UMLS:C0278987
['CHEBI:31355'],"['CHEBI:45863', 'UNII:P0GVQ9A4S5']",MONDO:0002447
['CHEBI:31355'],"['CHEBI:45863', 'UNII:P0GVQ9A4S5']",MONDO:0011962
['CHEBI:31355'],"['CHEBI:45863', 'UNII:P0GVQ9A4S5']",UMLS:C0278802
['CHEBI:31355'],"['CHEBI:4672', 'UNII:5384HK7574']",MONDO:0006244
['CHEBI:31355'],"['CHEBI:4672', 'UNII:5384HK7574']",MONDO:0007254
['CHEBI:31355'],"['CHEBI:4911', 'PUBCHEM.COMPOUND:91820602', 'UNII:52CMI0WC3Y']",MONDO:0008433
['CHEBI:31355'],"['CHEBI:4911', 'PUBCHEM.COMPOUND:91820602', 'UNII:52CMI0WC3Y']",UniProtKB:A0A8D1C1M1
['CHEBI:31355'],"['CHEBI:4911', 'UNII:28X28X9OKV']",UMLS:C0278726
['CHEBI:31355'],"['CHEBI:4911', 'UNII:52CMI0WC3Y']",UniProtKB:A0A8D1C1M1
['CHEBI:31355'],"['CHEBI:63616', 'UNII:0JSR7Z0NB6']",UMLS:C5395609
['CHEBI:31397'],['CHEBI:5147'],MONDO:0004979
['CHEBI:31397'],['CHEBI:5147'],MONDO:0005002
['CHEBI:31397'],['CHEBI:90959'],MONDO:0001358
['CHEBI:31397'],['CHEBI:90959'],MONDO:0005002
['CHEBI:31397'],['UNII:9810NUL4D1'],MONDO:0004979
['CHEBI:31397'],['UNII:9810NUL4D1'],MONDO:0005002
['CHEBI:31403'],['CHEBI:31515'],MONDO:0008015
['CHEBI:31403'],['CHEBI:94848'],MONDO:0002317
['CHEBI:31413'],"['CHEBI:39867', 'CHEBI:94435']",MONDO:0001162
['CHEBI:31413'],['CHEBI:94435'],EFO:0004338
['CHEBI:31484'],['CHEBI:31739'],MONDO:0005550
['CHEBI:31484'],['CHEBI:31739'],MONDO:0006723
['CHEBI:31484'],['CHEBI:74500'],MONDO:0002406
['CHEBI:31484'],['CHEBI:74500'],MONDO:0021201
['CHEBI:31484'],['CHEBI:74500'],MONDO:0024268
['CHEBI:31484'],['CHEBI:74500'],UMLS:C0863090
['CHEBI:31484'],['CHEBI:83667'],MONDO:0002406
['CHEBI:31498'],"['CHEBI:31498', 'CHEBI:81916']",MONDO:0001684
['CHEBI:31498'],"['CHEBI:31498', 'CHEBI:81916']",UMLS:C0267167
['CHEBI:31498'],['CHEBI:32139'],NCIT:C78213
['CHEBI:31498'],['CHEBI:3311'],MONDO:0007186
['CHEBI:31498'],['CHEBI:3311'],NCIT:C78213
['CHEBI:31498'],"['CHEBI:3311', 'CHEBI:33130', 'CHEBI:6637']",UMLS:C0267167
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637']",HP:0002027
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637']",HP:0011848
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637']",HP:0033589
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637']",MONDO:0007186
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637']",NCIT:C78213
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637']",UMLS:C0267167
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637', 'UNII:FML8G1U0Y3']",HP:0003270
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637', 'UNII:FML8G1U0Y3']",MONDO:0001126
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637', 'UNII:FML8G1U0Y3']",MONDO:0007186
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637', 'UNII:FML8G1U0Y3']",NCIT:C78213
['CHEBI:31498'],"['CHEBI:33130', 'CHEBI:6637', 'UNII:FML8G1U0Y3']",UMLS:C0267167
['CHEBI:31498'],"['CHEBI:33130', 'UNII:FML8G1U0Y3']",HP:0033589
['CHEBI:31498'],"['CHEBI:33130', 'UNII:FML8G1U0Y3']",MONDO:0001126
['CHEBI:31498'],"['CHEBI:33130', 'UNII:FML8G1U0Y3']",MONDO:0007186
['CHEBI:31498'],"['CHEBI:33130', 'UNII:FML8G1U0Y3']",NCIT:C78213
['CHEBI:31498'],"['CHEBI:3614', 'CHEBI:7025']",MONDO:0004592
['CHEBI:31498'],"['CHEBI:3614', 'CHEBI:7025']",UMLS:C1542646
['CHEBI:31498'],['CHEBI:36560'],MONDO:0002406
['CHEBI:31498'],['CHEBI:36560'],UMLS:C0011974
['CHEBI:31498'],"['CHEBI:36560', 'PUBCHEM.COMPOUND:139291139']",MONDO:0004980
['CHEBI:31498'],"['CHEBI:36560', 'PUBCHEM.COMPOUND:139291139']",MONDO:0006580
['CHEBI:31498'],"['CHEBI:36560', 'PUBCHEM.COMPOUND:139291139']",UMLS:C0406175
['CHEBI:31498'],"['CHEBI:36560', 'PUBCHEM.COMPOUND:139291139']",UMLS:C4228089
['CHEBI:31498'],['CHEBI:4514'],HP:0011848
['CHEBI:31498'],['CHEBI:4514'],HP:0033589
['CHEBI:31498'],['CHEBI:4514'],UMLS:C0877664
['CHEBI:31498'],['CHEBI:518413'],HP:0002027
['CHEBI:31498'],['CHEBI:518413'],HP:0032155
['CHEBI:31498'],['CHEBI:518413'],HP:0033589
['CHEBI:31498'],['CHEBI:6532'],HP:0002027
['CHEBI:31498'],['CHEBI:6532'],HP:0003270
['CHEBI:31498'],['CHEBI:6532'],HP:0033589
['CHEBI:31498'],['CHEBI:6532'],MONDO:0000257
['CHEBI:31498'],['CHEBI:6532'],NCIT:C78213
['CHEBI:31498'],['CHEBI:6532'],UMLS:C0947873
['CHEBI:31498'],"['CHEBI:6637', 'UNII:9T3UU8T0QK']",UMLS:C0267167
['CHEBI:31498'],"['CHEBI:6637', 'UNII:F92V3S521O']",HP:0002027
['CHEBI:31498'],"['CHEBI:6637', 'UNII:F92V3S521O']",UMLS:C0267167
['CHEBI:31498'],['CHEBI:81916'],HP:0033589
['CHEBI:31498'],['CHEBI:81916'],MONDO:0001684
['CHEBI:31498'],['CHEBI:81916'],UMLS:C0001707
['CHEBI:31498'],"['CHEBI:81916', 'CHEBI:95304']",HP:0033589
['CHEBI:31498'],"['CHEBI:81916', 'DRUGBANK:DB10426', 'DRUGBANK:DB14016']",HP:0033589
['CHEBI:31498'],"['CHEBI:81916', 'DRUGBANK:DB10426', 'DRUGBANK:DB14016']",MONDO:0001684
['CHEBI:31498'],['CHEBI:91514'],HP:0002027
['CHEBI:31498'],['CHEBI:91514'],UMLS:C0948733
['CHEBI:31498'],['CHEBI:94458'],HP:0002027
['CHEBI:31498'],['CHEBI:94458'],HP:0033589
['CHEBI:31498'],['CHEBI:94458'],NCIT:C102529
['CHEBI:31498'],['CHEBI:94458'],UMLS:C4728126
['CHEBI:31498'],['CHEBI:9667'],UMLS:C0011974
['CHEBI:31498'],['CHEBI:9667'],UMLS:C0043345
['CHEBI:31498'],['CHEBI:9667'],UMLS:C0549202
['CHEBI:31498'],['DRUGBANK:DB11058'],UMLS:C0043345
['CHEBI:31498'],['DRUGBANK:DB11058'],UMLS:C0549202
['CHEBI:31498'],"['DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147']",MONDO:0001684
['CHEBI:31498'],['UNII:6V88E24N5T'],MONDO:0001126
['CHEBI:31498'],['UNII:6V88E24N5T'],MONDO:0005412
['CHEBI:31498'],['UNII:6V88E24N5T'],MONDO:0007186
['CHEBI:31498'],['UNII:6V88E24N5T'],UMLS:C0267167
['CHEBI:31498'],['UNII:6V88E24N5T'],UMLS:C2741638
['CHEBI:31515'],['CHEBI:6375'],UMLS:C0267167
['CHEBI:31515'],['CHEBI:8768'],HP:0002013
['CHEBI:31515'],['CHEBI:8768'],MONDO:0006896
['CHEBI:31515'],['CHEBI:8768'],MONDO:0007186
['CHEBI:31536'],"['CHEBI:367163', 'CHEBI:72291', 'CHEBI:90923']",CHEBI:63717
['CHEBI:31536'],['CHEBI:63717'],EFO:0009573
['CHEBI:31536'],['CHEBI:63717'],MONDO:0009234
['CHEBI:31536'],"['CHEBI:63717', 'CHEBI:68602']",UMLS:C0542009
['CHEBI:31536'],"['CHEBI:63717', 'CHEBI:68602']",UniProtKB:A0A8D1B937
['CHEBI:31536'],"['CHEBI:63717', 'CHEBI:72289', 'CHEBI:72291']",MONDO:0005109
['CHEBI:31536'],"['CHEBI:63717', 'CHEBI:72289', 'CHEBI:72291']",UMLS:C0542009
['CHEBI:31536'],"['CHEBI:63717', 'CHEBI:72289', 'CHEBI:72291']",UniProtKB:A0A8D1B937
['CHEBI:31536'],"['CHEBI:72289', 'CHEBI:72291', 'CHEBI:90923']",MONDO:0005109
['CHEBI:31536'],['CHEBI:90923'],CHEBI:91326
['CHEBI:31536'],['CHEBI:90923'],EFO:0009573
['CHEBI:31536'],['CHEBI:90923'],UniProtKB:A0A8D1B937
['CHEBI:31638'],['CHEBI:85993'],MONDO:0005151
['CHEBI:31638'],"['CHEBI:85993', 'UNII:L4C1UY2NYH']",UMLS:C0278488
['CHEBI:31638'],"['CHEBI:85993', 'UNII:L4C1UY2NYH']",UMLS:C3495949
['CHEBI:31638'],['CHEBI:93752'],MONDO:0005151
['CHEBI:31638'],['CHEBI:93752'],NCIT:C148081
['CHEBI:31638'],['UNII:60UAB198HK'],MONDO:0005151
['CHEBI:31663'],['CHEBI:7507'],MONDO:0005093
['CHEBI:31687'],['CHEBI:64312'],MONDO:0007089
['CHEBI:3175'],['CHEBI:3176'],MONDO:0006875
['CHEBI:3175'],"['CHEBI:4702', 'CHEBI:9599']",MONDO:0006875
['CHEBI:3175'],"['CHEBI:51230', 'CHEBI:9599']",MONDO:0006875
['CHEBI:3175'],['CHEBI:9599'],HP:0007906
['CHEBI:31781'],['CHEBI:45409'],MONDO:0005109
['CHEBI:31783'],['CHEBI:46195'],HP:0100607
['CHEBI:31783'],['CHEBI:46195'],MONDO:0005306
['CHEBI:31783'],['CHEBI:46195'],MONDO:0005393
['CHEBI:31783'],['CHEBI:46195'],MONDO:0005578
['CHEBI:31783'],['CHEBI:46195'],MONDO:0008383
['CHEBI:31783'],['CHEBI:46195'],NCIT:C3244
['CHEBI:31783'],['CHEBI:46195'],NCIT:C34887
['CHEBI:31793'],"['CHEBI:3311', 'UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",UMLS:C0151713
['CHEBI:31807'],['CHEBI:94458'],UMLS:C4728126
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:46195']",MONDO:0005709
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:51209']",HP:0001742
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:51209']",HP:0012735
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:51209']",MONDO:0005709
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:51209']",MONDO:0011786
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:51209']",UMLS:C0749874
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:5551']",HP:0031245
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:5551', 'UNII:S3V868548T']",MONDO:0005607
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:5551', 'UNII:S3V868548T']",MONDO:0005709
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:8093']",HP:0000989
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:8093']",HP:0012735
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:8093']",HP:0025095
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:8093']",MONDO:0000771
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:8093']",MONDO:0005324
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:8093']",MONDO:0005709
['CHEBI:3183'],"['CHEBI:4470', 'CHEBI:8093']",UMLS:C3257803
['CHEBI:3183'],"['CHEBI:4470', 'UNII:S3V868548T']",HP:0012735
['CHEBI:3183'],"['CHEBI:4470', 'UNII:S3V868548T']",MONDO:0005607
['CHEBI:3183'],"['CHEBI:4470', 'UNII:S3V868548T']",MONDO:0005709
['CHEBI:3183'],['CHEBI:46195'],MONDO:0005709
['CHEBI:3183'],"['CHEBI:46195', 'CHEBI:51209']",MONDO:0005812
['CHEBI:3183'],"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:77032', 'CHEBI:8093']",MONDO:0005709
['CHEBI:3183'],"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",MONDO:0005709
['CHEBI:3183'],"['CHEBI:46195', 'CHEBI:8093']",MONDO:0005271
['CHEBI:3183'],"['CHEBI:46195', 'CHEBI:8093']",MONDO:0005812
['CHEBI:3183'],"['CHEBI:51209', 'CHEBI:77032']",HP:0001742
['CHEBI:3183'],"['CHEBI:51209', 'CHEBI:77032']",HP:0012735
['CHEBI:3183'],"['CHEBI:51209', 'CHEBI:77032']",MONDO:0000771
