drug_set,condition_id_norm,label,missing_drug_ids,missing_disease_id,reason
"['CHEBI:31498', 'CHEBI:33130', 'UNII:FML8G1U0Y3']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:31498', 'CHEBI:3614', 'CHEBI:7025']",UMLS:C1542646,1,[],UMLS:C1542646,missing_disease
"['CHEBI:31498', 'CHEBI:4514']",MONDO:0005725,1,[],MONDO:0005725,missing_disease
"['CHEBI:31498', 'CHEBI:6532']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['CHEBI:31498', 'CHEBI:6637', 'UNII:9T3UU8T0QK']",MONDO:0007186,1,['UNII:9T3UU8T0QK'],,missing_drug
"['CHEBI:31498', 'CHEBI:6637', 'UNII:9T3UU8T0QK']",UMLS:C0267167,1,['UNII:9T3UU8T0QK'],,missing_drug
"['CHEBI:31498', 'CHEBI:6637', 'UNII:JDN69ZV6XV']",UMLS:C0267167,1,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB10426', 'DRUGBANK:DB14016']",HP:0033589,1,"['DRUGBANK:DB10426', 'DRUGBANK:DB14016']",,missing_drug
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB10426', 'DRUGBANK:DB14016']",MONDO:0001684,1,"['DRUGBANK:DB10426', 'DRUGBANK:DB14016']",,missing_drug
"['CHEBI:31498', 'CHEBI:94458']",UMLS:C4728126,1,[],UMLS:C4728126,missing_disease
"['CHEBI:31498', 'DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147']",MONDO:0001684,1,['DRUGBANK:DB11066'],,missing_drug
"['CHEBI:31498', 'UNII:6V88E24N5T']",MONDO:0007721,1,[],MONDO:0007721,missing_disease
"['CHEBI:31498', 'UNII:6V88E24N5T']",UniProtKB:A0A8D1LPS5,1,[],UniProtKB:A0A8D1LPS5,missing_disease
"['CHEBI:31498', 'UNII:JDN69ZV6XV']",MONDO:0018570,0,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:31638', 'CHEBI:85993', 'UNII:L4C1UY2NYH']",UMLS:C3495949,1,[],UMLS:C3495949,missing_disease
"['CHEBI:31793', 'CHEBI:3310']",UMLS:C2585811,1,['CHEBI:3310'],UMLS:C2585811,missing_drug+missing_disease
"['CHEBI:31807', 'CHEBI:94458']",UMLS:C4728126,1,[],UMLS:C4728126,missing_disease
"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:51209']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:5551', 'UNII:S3V868548T']",MONDO:0005607,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:5551', 'UNII:S3V868548T']",MONDO:0005709,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:3183', 'CHEBI:4470', 'UNII:S3V868548T']",HP:0012735,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:3183', 'CHEBI:4470', 'UNII:S3V868548T']",MONDO:0005607,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:3183', 'CHEBI:4470', 'UNII:S3V868548T']",MONDO:0005709,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:31832', 'CHEBI:88839']",UMLS:C0856716,0,[],UMLS:C0856716,missing_disease
"['CHEBI:31832', 'PUBCHEM.COMPOUND:10219851']",HP:0003326,1,['PUBCHEM.COMPOUND:10219851'],,missing_drug
"['CHEBI:31932', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:31980', 'DRUGBANK:DB14148']",NCIT:C86975,1,"['CHEBI:31980', 'DRUGBANK:DB14148']",NCIT:C86975,missing_drug+missing_disease
"['CHEBI:31980', 'DRUGBANK:DB14148', 'DRUGBANK:DB14148']",NCIT:C86975,1,"['CHEBI:31980', 'DRUGBANK:DB14148', 'DRUGBANK:DB14148']",NCIT:C86975,missing_drug+missing_disease
"['CHEBI:32015', 'CHEBI:8774']",MONDO:0005468,1,['CHEBI:32015'],,missing_drug
"['CHEBI:32035', 'CHEBI:6650']",UMLS:C0268015,1,[],UMLS:C0268015,missing_disease
"['CHEBI:32036', 'CHEBI:32149', 'CHEBI:32599']",UMLS:C0730516,1,['CHEBI:32036'],UMLS:C0730516,missing_drug+missing_disease
"['CHEBI:32114', 'CHEBI:46195', 'CHEBI:52010']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:32114', 'CHEBI:46195', 'CHEBI:52140', 'CHEBI:8093']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:32114', 'CHEBI:52010']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:32139', 'CHEBI:36773', 'DRUGBANK:DB10651', 'UNII:AV092KU4JH']",HP:0011848,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:32139', 'CHEBI:50275']",RXCUI:1089111,1,[],RXCUI:1089111,missing_disease
"['CHEBI:3215', 'CHEBI:6456', 'CHEBI:6888']",MONDO:0002473,1,[],MONDO:0002473,missing_disease
"['CHEBI:32219', 'CHEBI:7470']",NCIT:C50572,1,[],NCIT:C50572,missing_disease
"['CHEBI:32234', 'CHEBI:36560', 'DRUGBANK:DB11111', 'UNII:NQ14646378']",HP:0000958,1,[],HP:0000958,missing_disease
"['CHEBI:32322', 'CHEBI:46936']",UMLS:C0699896,1,[],UMLS:C0699896,missing_disease
"['CHEBI:32322', 'CHEBI:46936']",UMLS:C0947839,0,[],UMLS:C0947839,missing_disease
"['CHEBI:32914', 'CHEBI:53579', 'CHEBI:94563']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:32914', 'CHEBI:6456']",UMLS:C0039437,1,[],UMLS:C0039437,missing_disease
"['CHEBI:32914', 'CHEBI:6456']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:32914', 'CHEBI:94563']",UMLS:C0877743,1,[],UMLS:C0877743,missing_disease
"['CHEBI:33118', 'CHEBI:33130', 'CHEBI:36560', 'UNII:8P5F881OCY']",MONDO:0004646,1,[],MONDO:0004646,missing_disease
"['CHEBI:3312', 'UNII:04XPW8C0FL', 'UNII:SCK81AMR7R', 'UNII:SCK81AMR7R', 'UNII:U50VWW6XH6']",UMLS:C0420433,1,[],UMLS:C0420433,missing_disease
"['CHEBI:33130', 'UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:33353', 'UNII:B005P07V07']",MONDO:0005098,1,['UNII:B005P07V07'],,missing_drug
"['CHEBI:33353', 'UNII:N6OU7HJ70P']",UMLS:C0852149,1,['UNII:N6OU7HJ70P'],UMLS:C0852149,missing_drug+missing_disease
"['CHEBI:3347', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:34764', 'CHEBI:74460']",DRUGBANK:DB10426,1,[],DRUGBANK:DB10426,missing_disease
"['CHEBI:34764', 'CHEBI:7507']",UMLS:C0086196,1,[],UMLS:C0086196,missing_disease
"['CHEBI:34764', 'CHEBI:7507']",UMLS:C0263233,1,[],UMLS:C0263233,missing_disease
"['CHEBI:3504', 'CHEBI:48947']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:3504', 'CHEBI:48947']",UMLS:C0851631,1,[],UMLS:C0851631,missing_disease
"['CHEBI:3510', 'CHEBI:48947']",UMLS:C0851631,1,[],UMLS:C0851631,missing_disease
"['CHEBI:3611', 'CHEBI:95178']",MONDO:0005001,1,[],MONDO:0005001,missing_disease
"['CHEBI:3611', 'CHEBI:95178']",MONDO:0005667,1,[],MONDO:0005667,missing_disease
"['CHEBI:3614', 'CHEBI:39561']",UMLS:C0583755,1,[],UMLS:C0583755,missing_disease
"['CHEBI:3614', 'CHEBI:39561']",UMLS:C0583781,1,[],UMLS:C0583781,missing_disease
"['CHEBI:3614', 'CHEBI:39561']",UMLS:C1112715,1,[],UMLS:C1112715,missing_disease
"['CHEBI:3614', 'CHEBI:6456']",HP:0001609,1,[],HP:0001609,missing_disease
"['CHEBI:3654', 'CHEBI:68845']",UMLS:C3838797,1,[],UMLS:C3838797,missing_disease
"['CHEBI:36560', 'CHEBI:50819']",UMLS:C0424499,1,[],UMLS:C0424499,missing_disease
"['CHEBI:36560', 'DRUGBANK:DB11058']",UMLS:C0011593,1,[],UMLS:C0011593,missing_disease
"['CHEBI:36560', 'DRUGBANK:DB11111']",HP:0000958,1,[],HP:0000958,missing_disease
"['CHEBI:36560', 'DRUGBANK:DB11111']",UMLS:C5437085,1,[],UMLS:C5437085,missing_disease
"['CHEBI:3698', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:39561', 'CHEBI:6456', 'UNII:877376V2XW']",MONDO:0004844,1,[],MONDO:0004844,missing_disease
"['CHEBI:39867', 'CHEBI:8871']",UMLS:C2937260,1,[],UMLS:C2937260,missing_disease
"['CHEBI:4046', 'CHEBI:6810']",HP:0004325,1,['CHEBI:6810'],,missing_drug
"['CHEBI:41774', 'CHEBI:9352']",MONDO:0005031,1,"['CHEBI:41774', 'CHEBI:9352']",MONDO:0005031,missing_drug+missing_disease
"['CHEBI:41872', 'UNII:877376V2XW']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:41879', 'CHEBI:5280']",UMLS:C0851772,1,[],UMLS:C0851772,missing_disease
"['CHEBI:41879', 'CHEBI:63598']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
"['CHEBI:41879', 'CHEBI:63611']",UMLS:C0549436,1,[],UMLS:C0549436,missing_disease
"['CHEBI:41879', 'CHEBI:7507']",UMLS:C0852660,1,[],UMLS:C0852660,missing_disease
"['CHEBI:41879', 'CHEBI:7507', 'PUBCHEM.COMPOUND:45267103']",MONDO:0002776,1,[],MONDO:0002776,missing_disease
"['CHEBI:41879', 'CHEBI:7507', 'PUBCHEM.COMPOUND:45267103']",MONDO:0004856,1,[],MONDO:0004856,missing_disease
"['CHEBI:41879', 'CHEBI:7507', 'PUBCHEM.COMPOUND:45267103']",UMLS:C4285790,1,[],UMLS:C4285790,missing_disease
"['CHEBI:41879', 'CHEBI:7660']",CHEBI:53775,1,[],CHEBI:53775,missing_disease
"['CHEBI:43755', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:44185', 'UNII:UMD07X179E']",MONDO:0100345,1,[],MONDO:0100345,missing_disease
"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:52010', 'UNII:S3V868548T']",MONDO:0005709,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:4470', 'CHEBI:51209', 'CHEBI:84116']",UMLS:C0852126,1,[],UMLS:C0852126,missing_disease
"['CHEBI:4470', 'CHEBI:52010', 'CHEBI:5551', 'UNII:S3V868548T']",HP:0012735,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:4470', 'CHEBI:52010', 'UNII:S3V868548T']",UMLS:C0577662,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:4470', 'CHEBI:5551', 'UNII:S3V868548T']",HP:0012735,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:4470', 'CHEBI:5551', 'UNII:S3V868548T']",MONDO:0005607,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:4470', 'CHEBI:8461']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:4470', 'UNII:S3V868548T']",MONDO:0005607,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:45409', 'CHEBI:63580', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']",UMLS:C4049393,1,[],UMLS:C4049393,missing_disease
"['CHEBI:45409', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']",UMLS:C4049394,1,[],UMLS:C4049394,missing_disease
"['CHEBI:45924', 'CHEBI:88258']",UMLS:C0729525,1,[],UMLS:C0729525,missing_disease
"['CHEBI:45924', 'CHEBI:88258']",UMLS:C0860551,0,[],UMLS:C0860551,missing_disease
"['CHEBI:45924', 'CHEBI:88258']",UMLS:C2363723,1,[],UMLS:C2363723,missing_disease
"['CHEBI:45924', 'CHEBI:88258']",UMLS:C3544325,1,[],UMLS:C3544325,missing_disease
"['CHEBI:46195', 'CHEBI:51209']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:52010']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:52010', 'CHEBI:94607']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:84116']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:94607']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:6762', 'CHEBI:8093']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",UMLS:C0741789,1,[],UMLS:C0741789,missing_disease
"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:46195', 'CHEBI:7789']",UMLS:C1736180,1,[],UMLS:C1736180,missing_disease
"['CHEBI:46195', 'CHEBI:7982']",UMLS:C0278138,1,[],UMLS:C0278138,missing_disease
"['CHEBI:4636', 'CHEBI:5551', 'CHEBI:85537', 'CHEBI:94484']",UMLS:C0549313,1,[],UMLS:C0549313,missing_disease
"['CHEBI:46859', 'DRUGBANK:DB15794']",MONDO:0005076,1,[],MONDO:0005076,missing_disease
"['CHEBI:47381', 'CHEBI:94557']",UMLS:C0699896,1,[],UMLS:C0699896,missing_disease
"['CHEBI:47381', 'CHEBI:94557']",UMLS:C0740418,1,[],UMLS:C0740418,missing_disease
"['CHEBI:478164', 'UNII:80VUN7L00C']",MONDO:0100338,1,['UNII:80VUN7L00C'],,missing_drug
"['CHEBI:4784', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:48213', 'CHEBI:48220']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:48947', 'CHEBI:93248']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:48947', 'CHEBI:93248']",UMLS:C0859304,1,[],UMLS:C0859304,missing_disease
"['CHEBI:48947', 'CHEBI:9587']",UMLS:C0729565,1,[],UMLS:C0729565,missing_disease
"['CHEBI:48947', 'CHEBI:9587']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
"['CHEBI:48947', 'CHEBI:9587']",UMLS:C0851631,1,[],UMLS:C0851631,missing_disease
"['CHEBI:48947', 'CHEBI:9587']",UMLS:C0851989,1,[],UMLS:C0851989,missing_disease
"['CHEBI:48947', 'CHEBI:9587']",UMLS:C5577613,1,[],UMLS:C5577613,missing_disease
"['CHEBI:48981', 'CHEBI:6456', 'CHEBI:8430']",UMLS:C5437085,1,[],UMLS:C5437085,missing_disease
"['CHEBI:4903', 'CHEBI:50815']",UMLS:C0013420,0,[],UMLS:C0013420,missing_disease
"['CHEBI:4903', 'CHEBI:50815']",UMLS:C0342513,1,[],UMLS:C0342513,missing_disease
"['CHEBI:4903', 'CHEBI:50838']",UMLS:C0013420,0,[],UMLS:C0013420,missing_disease
"['CHEBI:4903', 'CHEBI:50838']",UMLS:C0337664,0,[],UMLS:C0337664,missing_disease
"['CHEBI:4903', 'CHEBI:50838']",UMLS:C0860206,0,[],UMLS:C0860206,missing_disease
"['CHEBI:4903', 'CHEBI:50838']",UMLS:C1277190,0,[],UMLS:C1277190,missing_disease
"['CHEBI:4903', 'CHEBI:50838']",UniProtKB:A0A8D1B937,0,[],UniProtKB:A0A8D1B937,missing_disease
"['CHEBI:49040', 'CHEBI:50690']",UMLS:C2047520,1,[],UMLS:C2047520,missing_disease
"['CHEBI:49040', 'CHEBI:9150']",UMLS:C2047520,1,[],UMLS:C2047520,missing_disease
"['CHEBI:4909', 'CHEBI:94557']",UMLS:C0740418,1,[],UMLS:C0740418,missing_disease
"['CHEBI:49575', 'CHEBI:6043']",UMLS:C4728126,1,[],UMLS:C4728126,missing_disease
"['CHEBI:50885', 'CHEBI:6456', 'CHEBI:7507', 'CHEBI:8310', 'UNII:5X4V82ZN30']",MONDO:0004795,1,"['CHEBI:50885', 'UNII:5X4V82ZN30']",,missing_drug
"['CHEBI:5100', 'UNII:2M3055079H']",UMLS:C4303073,0,[],UMLS:C4303073,missing_disease
"['CHEBI:5103', 'UNII:M0Q7802G2B']",UMLS:C2712370,0,[],UMLS:C2712370,missing_disease
"['CHEBI:5108', 'UNII:WA1RT89G9X']",HP:0012390,1,['UNII:WA1RT89G9X'],,missing_drug
"['CHEBI:5108', 'UNII:WA1RT89G9X']",MONDO:0002041,0,['UNII:WA1RT89G9X'],,missing_drug
"['CHEBI:5108', 'UNII:WA1RT89G9X']",MONDO:0002519,1,['UNII:WA1RT89G9X'],MONDO:0002519,missing_drug+missing_disease
"['CHEBI:5108', 'UNII:WA1RT89G9X']",MONDO:0004872,1,['UNII:WA1RT89G9X'],,missing_drug
"['CHEBI:5108', 'UNII:WA1RT89G9X']",MONDO:0018076,0,['UNII:WA1RT89G9X'],,missing_drug
"['CHEBI:5108', 'UNII:WA1RT89G9X']",UMLS:C0162628,0,['UNII:WA1RT89G9X'],,missing_drug
"['CHEBI:5108', 'UNII:WA1RT89G9X']",UMLS:C4286025,1,['UNII:WA1RT89G9X'],UMLS:C4286025,missing_drug+missing_disease
"['CHEBI:5108', 'UNII:YH9K692U9S']",MONDO:0006004,1,['UNII:YH9K692U9S'],,missing_drug
"['CHEBI:5108', 'UNII:YH9K692U9S']",UMLS:C5848051,1,['UNII:YH9K692U9S'],UMLS:C5848051,missing_drug+missing_disease
"['CHEBI:51209', 'CHEBI:52010', 'CHEBI:5855']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:51209', 'CHEBI:5855']",UMLS:C0848633,1,[],UMLS:C0848633,missing_disease
"['CHEBI:51209', 'CHEBI:5855']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:51209', 'CHEBI:83168']",MONDO:0005091,1,['CHEBI:83168'],,missing_drug
"['CHEBI:51209', 'CHEBI:84116']",UMLS:C0852126,1,[],UMLS:C0852126,missing_disease
"['CHEBI:51209', 'CHEBI:94559']",UMLS:C2721639,1,[],UMLS:C2721639,missing_disease
"['CHEBI:5130', 'CHEBI:94557']",UMLS:C0699896,1,[],UMLS:C0699896,missing_disease
"['CHEBI:5130', 'CHEBI:94557']",UMLS:C0740418,1,[],UMLS:C0740418,missing_disease
"['CHEBI:5164', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:5195', 'CHEBI:5950', 'CHEBI:7507', 'CHEBI:9336']",UMLS:C0851981,1,[],UMLS:C0851981,missing_disease
"['CHEBI:5195', 'CHEBI:5950', 'CHEBI:7507', 'CHEBI:9336', 'UNII:24H4NWX5CO']",UMLS:C0851981,1,[],UMLS:C0851981,missing_disease
"['CHEBI:5195', 'DRUGBANK:DB11158', 'UNII:24H4NWX5CO']",UMLS:C0849784,1,[],UMLS:C0849784,missing_disease
"['CHEBI:5195', 'DRUGBANK:DB11158', 'UNII:24H4NWX5CO']",UMLS:C1313963,1,[],UMLS:C1313963,missing_disease
"['CHEBI:52010', 'CHEBI:5779']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:52010', 'CHEBI:5855']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:52010', 'CHEBI:59773']",UMLS:C0339164,1,[],UMLS:C0339164,missing_disease
"['CHEBI:52010', 'UNII:S3V868548T']",MONDO:0005709,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:5280', 'CHEBI:8378']",UMLS:C0851772,1,[],UMLS:C0851772,missing_disease
"['CHEBI:53691', 'CHEBI:59732']",NCIT:C35135,1,[],NCIT:C35135,missing_disease
"['CHEBI:53691', 'CHEBI:59732']",UMLS:C0436510,0,[],UMLS:C0436510,missing_disease
"['CHEBI:53691', 'CHEBI:59732']",UMLS:C2047834,0,[],UMLS:C2047834,missing_disease
"['CHEBI:53691', 'CHEBI:59732']",UMLS:C2186977,0,[],UMLS:C2186977,missing_disease
"['CHEBI:5551', 'PUBCHEM.COMPOUND:4786']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:5778', 'CHEBI:78539']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:5778', 'CHEBI:78539']",UMLS:C4708664,0,[],UMLS:C4708664,missing_disease
"['CHEBI:5855', 'CHEBI:8093']",UMLS:C0848633,1,[],UMLS:C0848633,missing_disease
"['CHEBI:5855', 'CHEBI:8093']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:5931', 'CHEBI:5931']",UMLS:C1802373,1,[],UMLS:C1802373,missing_disease
"['CHEBI:5959', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:59909', 'CHEBI:59912', 'CHEBI:59919']",UMLS:C0851428,1,[],UMLS:C0851428,missing_disease
"['CHEBI:601027', 'CHEBI:64021']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:601027', 'CHEBI:68845']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:601027', 'CHEBI:6960']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:601027', 'CHEBI:78539']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:601027', 'CHEBI:8024']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:601027', 'CHEBI:8774']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:601027', 'CHEBI:9434']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:601027', 'CHEBI:9649']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:601027', 'CHEBI:9927']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:6129', 'CHEBI:63611']",UMLS:C0549436,1,[],UMLS:C0549436,missing_disease
"['CHEBI:6129', 'CHEBI:8093']",UMLS:C1626415,1,[],UMLS:C1626415,missing_disease
"['CHEBI:63577', 'CHEBI:63717', 'UNII:913P6LK81M']",UMLS:C0542009,1,[],UMLS:C0542009,missing_disease
"['CHEBI:63577', 'CHEBI:76010']",UMLS:C0877599,1,[],UMLS:C0877599,missing_disease
"['CHEBI:63580', 'CHEBI:68595', 'UNII:G8RGG88B68']",UMLS:C4049392,1,[],UMLS:C4049392,missing_disease
"['CHEBI:63580', 'CHEBI:68621', 'UNII:G8RGG88B68']",UMLS:C4049392,1,[],UMLS:C4049392,missing_disease
"['CHEBI:63580', 'CHEBI:82977', 'CHEBI:85083']",UMLS:C4049392,1,[],UMLS:C4049392,missing_disease
"['CHEBI:63580', 'CHEBI:82977', 'CHEBI:85083']",UMLS:C4049435,1,[],UMLS:C4049435,missing_disease
"['CHEBI:63580', 'CHEBI:85083']",UMLS:C4049395,1,[],UMLS:C4049395,missing_disease
"['CHEBI:63580', 'CHEBI:85083']",UMLS:C4049435,1,[],UMLS:C4049435,missing_disease
"['CHEBI:63580', 'CHEBI:85083', 'CHEBI:85089']",UMLS:C3887014,1,[],UMLS:C3887014,missing_disease
"['CHEBI:63580', 'CHEBI:85083', 'UNII:Q46947FE7K']",UMLS:C4049392,1,[],UMLS:C4049392,missing_disease
"['CHEBI:63580', 'CHEBI:85083', 'UNII:Q46947FE7K']",UMLS:C4049431,1,[],UMLS:C4049431,missing_disease
"['CHEBI:63580', 'UNII:G8RGG88B68']",UNII:NBNLIKBZ5N,1,[],UNII:NBNLIKBZ5N,missing_disease
"['CHEBI:63631', 'CHEBI:8080']",EFO:0004340,1,[],EFO:0004340,missing_disease
"['CHEBI:6427', 'CHEBI:7627']",UniProtKB:A0A4X1SKS6,0,[],UniProtKB:A0A4X1SKS6,missing_disease
"['CHEBI:6456', 'CHEBI:6888']",UMLS:C3854487,1,[],UMLS:C3854487,missing_disease
"['CHEBI:6456', 'CHEBI:7565']",HP:0012390,1,['CHEBI:7565'],,missing_drug
"['CHEBI:6456', 'CHEBI:7565']",NCIT:C78587,1,['CHEBI:7565'],NCIT:C78587,missing_drug+missing_disease
"['CHEBI:6456', 'CHEBI:8093', 'CHEBI:9757']",UMLS:C0375731,1,[],UMLS:C0375731,missing_disease
"['CHEBI:64733', 'CHEBI:81862']",RXCUI:375804,1,[],RXCUI:375804,missing_disease
"['CHEBI:64733', 'CHEBI:81862']",UMLS:C1142367,1,[],UMLS:C1142367,missing_disease
"['CHEBI:6504', 'CHEBI:8871']",UMLS:C2937260,1,[],UMLS:C2937260,missing_disease
"['CHEBI:6637', 'UNII:JDN69ZV6XV']",MONDO:0018570,0,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:66901', 'UNII:8RW88Y506K']",UniProtKB:A0A8D0UYS7,1,[],UniProtKB:A0A8D0UYS7,missing_disease
"['CHEBI:66910', 'UNII:DPT0O3T46P']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:66910', 'UNII:KXG2PJ551I']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:6717', 'CHEBI:7789']",UMLS:C0278138,1,[],UMLS:C0278138,missing_disease
"['CHEBI:6801', 'CHEBI:82720']",UMLS:C0851439,0,[],UMLS:C0851439,missing_disease
"['CHEBI:6801', 'CHEBI:82720']",UMLS:C3714660,0,[],UMLS:C3714660,missing_disease
"['CHEBI:6801', 'CHEBI:85078']",UMLS:C2585811,0,[],UMLS:C2585811,missing_disease
"['CHEBI:6801', 'CHEBI:85078']",UMLS:C4324389,1,[],UMLS:C4324389,missing_disease
"['CHEBI:68478', 'CHEBI:85994']",UNII:D7RD81HE4W,1,[],UNII:D7RD81HE4W,missing_disease
"['CHEBI:68602', 'CHEBI:76010']",UMLS:C0877599,1,[],UMLS:C0877599,missing_disease
"['CHEBI:71272', 'CHEBI:85078']",RXCUI:1925495,1,[],RXCUI:1925495,missing_disease
"['CHEBI:71272', 'CHEBI:85078']",UMLS:C2585811,0,[],UMLS:C2585811,missing_disease
"['CHEBI:7470', 'CHEBI:84115']",NCIT:C50572,1,[],NCIT:C50572,missing_disease
"['CHEBI:7470', 'UNII:877376V2XW']",UMLS:C1699100,1,[],UMLS:C1699100,missing_disease
"['CHEBI:75045', 'CHEBI:75998']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:75045', 'CHEBI:75998']",UniProtKB:A0A8D0SEZ5,1,[],UniProtKB:A0A8D0SEZ5,missing_disease
"['CHEBI:7507', 'CHEBI:8310', 'PUBCHEM.COMPOUND:45267103']",UMLS:C0851772,1,[],UMLS:C0851772,missing_disease
"['CHEBI:7507', 'DRUGBANK:DB11158', 'UNII:24H4NWX5CO']",UMLS:C0849784,1,[],UMLS:C0849784,missing_disease
"['CHEBI:7507', 'DRUGBANK:DB11158', 'UNII:24H4NWX5CO']",UMLS:C0851981,1,[],UMLS:C0851981,missing_disease
"['CHEBI:76612', 'UNII:4F4X42SYQ6']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
